Cpt_1,Cpt_2,Cpt_3,Cpt_4,Cpt_5,Cpt_6,Cpt_7,Cpt_8,Cpt_9,Cpt_GLOBAL
181657.9775638208,187383.56588161725,209120.29325765386,170059.88116795008,162413.4849449125,168848.16037580962,166429.40244930485,119776.9208520166,110548.99097080863,3728154.489840361
168114.34472706306,173713.15260460923,211494.8134123806,188234.571702352,144175.29915171862,148820.39357261182,184846.7834362514,89993.06141878502,102686.71137075803,3600132.213198259
183543.12746940376,182154.70523970705,204315.7625664249,173590.2787727594,152749.00388741176,110986.73796513992,193413.33717445884,91657.55533784312,91868.37082567025,3568952.8000181024
164675.47715487296,193855.28473602125,204508.92764042207,181435.46897117153,143645.03029504803,88641.15396124843,182638.80858299418,96477.81819955322,77698.99444162575,3528716.7981362087
174547.46822751994,175485.96569383412,198368.6816350952,200424.65483436908,126191.22905253866,57158.27193463423,188594.01945589823,73757.55760810124,79526.41385226222,3457579.27838958
188301.5733528778,167249.01655847477,184433.2280313787,189386.83986345583,98583.28917207723,60200.15757644629,203081.2353793027,65280.676409783,88620.17411723254,3390376.944130341
167750.91387694547,162453.55928805034,191650.5651392644,183943.03411705967,88643.96026810541,58203.005034496935,187055.25758935895,67840.7560160038,75789.43075445373,3321291.616769518
169488.33473535924,164262.03583391072,191401.3385098764,202698.73291788876,94285.15339213151,72606.50629842893,174599.3668543139,82256.73679210234,72192.82572422462,3309736.989686397
164894.48574353268,158152.13248230572,198193.28744086155,219086.19292953835,96682.16168293662,84613.1063520862,151877.0660517001,75059.07863998263,75476.71435333426,3398646.4379862766
170445.54135623146,168318.9809988984,194081.00340439205,184860.24209294887,85429.35427617292,68551.36661418185,156430.33504218576,74608.06925124122,66241.02286201523,3335179.5828943835
167583.81832020392,132444.19763516897,193109.33742933368,177626.82690793922,104839.8180905647,70107.94591278746,154496.17153114668,68912.84445089295,63994.73950278291,3328671.032094407
181956.84773427434,141521.04028002167,193241.44478867803,150938.68395300227,88818.82968871291,60952.466318911414,133666.1251088255,73331.21457390353,42481.64357043651,3154057.356776534
191033.48993392213,132145.25029794185,162923.82514803793,167759.7488674182,75890.13040036881,63592.5263444307,122121.07142492026,49996.75063055142,40304.045157576955,2863316.1349659767
168657.71150373807,113781.80110765113,129049.54168769465,126141.49142163948,73139.14271834378,53893.58858506937,70455.39330507728,56360.5465561781,58116.858737405724,2552969.8737926837
109025.63530758423,107139.18917893797,96464.37680588635,102819.23209193279,78092.08944697258,51399.13549556074,56290.93173928913,64305.10122130757,42438.517049026224,2369740.850549029
99868.16519761448,99227.91204010592,69932.64516921686,100866.50381053406,68623.43123405027,47152.83111202699,64814.7447937614,65617.20880794412,33156.92957354955,2234052.4227134916
119119.73534775965,88916.9005550456,53229.841583148205,91143.82439858309,59100.251225024476,52558.04593797592,34786.86457275353,66176.90984150954,34993.993734256626,2191845.4736533756
123994.5440741207,78305.8495681531,65225.519380669844,105860.17483060897,58616.03531491123,47497.820920011094,39852.82965793491,52013.1292554678,29297.681163066536,2167867.235615411
77845.08602423317,75272.84191009474,78523.95115068219,107132.49142772763,63232.56321254456,55437.59016015299,33097.301359999525,51052.31852685131,40433.26870478682,2126037.073341257
92618.7691043359,79493.18834695504,63251.7814945685,108895.62252609704,49625.90955213637,49078.04732014631,43079.08864228607,67490.75850734298,43760.92438970003,2082754.2312679635
105741.92302312002,82165.63676109775,48147.08887362247,95197.70036142576,50706.04340825646,46388.42574200761,44087.987018854976,49572.834170225215,38188.7096783504,2045596.5636852928
97054.12179254164,96322.80213177946,49520.370638130036,86661.02007872632,38432.635538439514,35380.54345383516,51805.54613692515,45623.54352946559,25105.589783275114,1962583.976261155
78777.21433218838,96326.09435528735,58121.428302252105,107623.3225387988,41235.66458608312,44052.69333226496,46363.613528200476,61143.579941843665,29599.4276147508,2018479.4238111207
72409.85195673147,116248.04594071994,58013.893449099836,117804.82848586133,47364.09299628212,42595.1799468904,34189.76572305232,43584.67352426792,30171.006901451805,1990893.8266810493
85377.3203395461,87277.36869216438,57540.127480056806,114981.55787214733,53123.76873279779,42836.342598677475,28249.50973878522,60103.48859641823,38930.53055483132,2000127.8614670122
93808.7977207375,82428.76389428673,55472.563006482625,88979.0243228701,52669.30233067233,59232.95032196098,40323.95906357956,75594.78743600087,47139.625906536,2009074.5188245368
83534.50901393077,76655.42485441368,48797.54761763138,103538.50577102225,61700.54196630573,60382.822459593386,36946.543737830114,47140.80968367821,37076.99347433132,1901502.5101745785
88986.28729172701,64005.68665251703,47222.01026363266,72970.69486359422,52702.19921927562,55080.49791528642,32960.17387291109,45128.46404390975,38950.052419167325,1822972.579263368
72517.80082851234,51040.69785950796,41645.06014312821,82570.35607301112,52427.26635350304,55392.09074549223,26633.285138323692,65237.134741104885,29340.115382295277,1655353.4344023396
50465.56548358509,35569.977840252526,36393.10399212591,67746.3603319775,34182.46914229905,22298.21161340419,18669.94380193674,39966.79355150926,21208.84585623164,1416029.9908262887
45586.40920367021,16880.617834547484,39854.38866902668,51442.65776110726,25081.23985324997,26986.64223771287,22652.814070240216,46683.47925846703,37478.56097318138,1558243.004306571
61875.01791597451,27913.422553440647,48217.37461350944,69230.14135786507,34985.18991933156,40361.534382914775,37100.407025273926,51904.36739359933,32024.25149466592,1686102.7793775615
65150.3120892307,32599.577675471148,62399.46603575889,92515.39885733783,43226.227310850736,41541.83146307026,41066.231274468715,65113.007591766655,32273.865393291657,1787171.8356798259
68958.13254596475,51971.126840486955,55030.23606427359,101397.92898144844,55244.654570574115,39770.606603380555,59481.960428005375,59234.740220728294,33237.32530384225,1882775.8805107323
84840.76679651417,56892.84479236198,41726.67334834417,98165.13138612948,40943.114015861254,39463.30131863998,56199.09637447051,61640.35965760765,23786.78324359887,1888891.7506449344
94163.92938489164,58521.37351964823,57124.72436426255,112302.91867373465,38208.13389805635,31307.620401045213,49351.23210487761,57756.86265982222,38548.77258803033,1973678.2883309785
84906.695816343,44449.15777653236,54050.7795824835,126564.96798378226,42265.451460029384,37322.58373553305,54195.23453218763,66655.44026242287,48111.78836451504,1997633.6312277347
88245.23612162216,43859.01245489479,39801.87015485629,112066.82796959694,41851.73328355092,42670.76584473625,48312.536240789625,53712.17008070429,37747.011225889786,1914230.2521510164
95447.51813494673,46980.86283215823,43515.73430986335,105008.84193077474,66590.51293775304,51563.596969896826,49633.66306431154,60134.42170579814,53648.270171078,1954455.9560675472
105664.24915748744,57580.8115142197,54726.514506456115,108495.57305516006,42960.43698716348,56618.28429468231,58425.4873031087,78278.38481027701,53718.21310011538,2040128.818619603
84461.5086914705,51150.22750897247,63730.162507922374,116696.61899264951,64839.578092003474,37866.49954372199,61508.86761168386,55618.44630599936,42858.06295974472,2021561.0990893594
98343.79839777008,47292.63685901671,62120.38880935914,110718.83040340919,55794.56213340961,40298.081093525514,57598.47327425448,51419.88382474321,25549.3961955918,1926261.2828096568
89351.53063994877,54381.53599449594,65846.89438576227,99722.52890914118,48185.17064227066,32534.628778943017,52347.781712062424,42508.301391222376,30486.316033702016,1866918.6714514128
100252.00111445501,44366.129181586606,56837.397586500185,73568.32664698076,61771.88712467209,29973.00346881448,49241.9285812546,38491.64636487619,33802.214101604106,1843198.0409443828
94557.5312847363,39786.711547216895,54851.30418050215,92134.44738460703,40043.44167705387,41689.46107390648,64655.71096564544,54037.216142649,33766.604775989734,1818040.3316178212
87371.89367944647,42797.69024363111,51525.07424296805,80803.67766725781,50528.62113348433,32803.53436885615,55341.197137549,50822.506624098096,31659.011935689377,1697492.5901523011
73633.56921020987,28924.995110943593,38426.837503558374,94247.47042078749,46974.121473042745,37192.139811305475,43938.10210765976,41726.367064975195,56946.94990449551,1488434.9147012965
50258.711342143535,12959.953955692105,24175.932879909426,49817.09208390828,41282.9335646594,45505.779075411236,36888.361261129554,50758.12080360521,46835.69599123061,1260815.013505204
29463.043649686464,20934.401557542482,16196.7163497519,31128.926467179706,45011.07971364419,31555.02792750372,22156.50662501124,38669.22791120532,24189.35607487139,951866.1384033553
19572.828004311243,16117.181640202369,10652.839857690433,17348.846370055486,45594.252668124085,39616.87962849011,16964.179210553593,22733.222132745974,28771.246325004264,752341.1085343173
19498.3976728003,22281.960839173797,13873.28756869797,13534.637907673387,50103.07932463935,39604.71601421049,19097.59860075482,28710.696632973955,30110.193937416236,659549.7262580814
