time,veh,activation
6120,27266,1
6120,27359,1
6120,27387,1
6120,27449,1
6120,27589,1
6120,27613,1
6120,27674,1
6120,27676,1
6120,27685,1
6120,27689,1
6120,27693,1
6120,27711,1
6120,27722,1
6120,27728,1
6120,27770,1
6120,27804,1
6120,27852,1
6120,27907,1
6120,27988,1
6120,27999,1
6120,28007,1
6120,28049,1
6120,28068,1
6120,28058,1
6120,28082,1
6120,28085,1
6120,28104,1
6120,28124,1
6120,28174,1
6120,28225,1
6120,28365,1
6120,28411,1
6120,28413,1
6120,28447,1
6120,28464,1
6120,28465,1
6120,28516,1
6120,28525,1
6120,28604,1
6120,28606,1
6120,28619,1
6120,28673,1
6120,28709,1
6120,28738,1
6120,28756,1
6120,28840,1
6120,28865,1
6120,28875,1
6120,28909,1
6120,28991,1
6120,29002,1
6120,29016,1
6120,29069,1
6126,29106,1
6128,29124,1
6133,29143,1
6148,29214,1
6152,29234,1
6154,29246,1
6159,29268,1
6160,29270,1
6161,29273,1
6162,29277,1
6170,29315,1
6175,29336,1
6191,29406,1
6193,29411,1
6195,29418,1
6196,29421,1
6208,29492,1
6212,29509,1
6214,29517,1
6218,29532,1
6220,29541,1
6220,29547,1
6235,29616,1
6240,29637,1
6241,29642,1
6242,29652,1
6244,29661,1
6254,29714,1
6268,29784,1
6275,29815,1
6280,29834,1
6280,29835,1
6300,25407,1
6300,25485,1
6300,25930,1
6300,26418,1
6300,26560,1
6300,26621,1
6300,26697,1
6300,26789,1
6300,27009,1
6300,27226,1
6300,27319,1
6300,27379,1
6300,27452,1
6300,27696,1
6300,27703,1
6300,27719,1
6300,27741,1
6300,27760,1
6300,27770,1
6300,27811,1
6300,27941,1
6300,28001,1
6300,28036,1
6300,28076,1
6300,28146,1
6300,28164,1
6300,28223,1
6300,28383,1
6300,28472,1
6300,28505,1
6300,28506,1
6300,28588,1
6300,28646,1
6300,28660,1
6300,28666,1
6300,28730,1
6300,28774,1
6300,28890,1
6300,28933,1
6300,28968,1
6300,28980,1
6300,28982,1
6300,29007,1
6300,29018,1
6300,29035,1
6300,29041,1
6300,29119,1
6300,29143,1
6300,29188,1
6300,29299,1
6300,29395,1
6300,29400,1
6300,29415,1
6300,29482,1
6300,29493,1
6300,29509,1
6300,29538,1
6300,29544,1
6300,29558,1
6300,29697,1
6300,29744,1
6300,29766,1
6300,29792,1
6300,29795,1
6300,29813,1
6300,29828,1
6300,29918,1
6308,29969,1
6308,29972,1
6313,29997,1
6317,30017,1
6324,30041,1
6330,30073,1
6332,30082,1
6332,30085,1
6350,30164,1
6351,30171,1
6354,30187,1
6355,30194,1
6360,30215,1
