Cpt_1,Cpt_2,Cpt_3,Cpt_4,Cpt_5,Cpt_6,Cpt_7,Cpt_8,Cpt_9,Cpt_GLOBAL
22488.951692674735,47373.64782097552,26788.123128146744,25029.380259056423,69667.67884367896,39526.28307899147,35256.537918681686,36678.64698028255,55249.43927548348,872022.6535312352
22713.996394770016,50877.98904077816,28223.1193109868,28009.992725230488,70428.79877315003,41859.28180033997,39320.35256437577,38901.88250251236,58269.31853837159,904671.0008902331
24539.29778923122,54194.03006527859,29954.245212036025,23955.487074889348,71951.64625087095,42260.517453862805,39799.20775335923,39317.98062384809,61946.19228215622,949932.400452873
22710.859079935668,57520.16608368139,26899.54171737539,25593.203606686988,71810.6352764408,46474.43576329476,41371.12562174661,43969.63144162974,66905.19495214944,995214.4007109709
20440.46376740463,59322.69057392531,27212.552824202616,24375.591207065234,77045.17057016026,50958.31338492869,44483.81000883354,47911.34998051974,65671.71588006255,1044951.7634080665
23078.171252446093,59727.39160133441,25558.43662711541,24511.260284311415,79424.36033804684,55615.04105103529,46438.291184620546,51122.766931469516,69055.40945667907,1099976.444281098
21909.038848587068,61178.27889259987,26566.707833248896,26304.895948522626,84102.10668844978,57885.085910207425,44671.80155176441,50649.00795428642,69726.62594693592,1164788.7801503746
22719.092692007747,65062.59543125902,31052.42012133535,20640.924942373887,90509.25459243507,59545.16767681826,45875.90956164857,51715.28086048149,71112.20532287177,1222201.2322673006
20939.70315181122,66980.22697383541,29954.606350800317,22211.017904952674,94999.19779799627,63501.14841992222,47739.49671335655,50732.12565812159,72686.68661732368,1278861.8895431422
18851.245760549373,65405.04917199714,26470.358612377484,23294.960102395078,101117.46803892317,66055.72219439215,47146.04578877643,55716.97068459477,73083.77761347262,1339444.8472219913
22786.250203123756,70055.38543270218,30324.813910818648,20097.01083956389,103879.37984603766,67105.92455443094,48947.33427916129,59442.206559826605,74965.19394058031,1396811.675018323
21390.989152203816,75091.61977270253,35137.44321386763,24505.58851473847,102024.04359495101,70675.99528945892,52041.22708047533,57817.85301925216,79549.01382765766,1458518.8078079342
20594.859753227545,75963.33389862963,38348.625872915654,24897.38617643707,105949.12431471892,73963.01229838659,50410.17655877426,58826.30040945363,81397.07253582329,1515239.011965287
20345.849636344283,78546.81769142051,40936.11347728982,29902.346212073757,109383.36975613523,78675.02988961643,50275.7525197073,61242.330721002836,82973.76136406256,1573771.7426923732
19411.943857725375,78004.83695328639,40766.08925467324,31552.909744229994,113872.78672567046,81590.01629896677,52969.34242773022,59993.95517599159,84627.24670404456,1613124.8887185657
18144.745231011377,80399.43354927647,43134.20627860096,32042.331241897886,114904.56053947077,81690.31019550511,51804.45582164187,60045.74415543502,84526.46702837935,1614082.3799042704
16380.253600008458,79842.34893660562,42160.964124750026,31743.901017639553,115843.95088212138,80021.09256898497,51802.3101719843,61601.63914782605,86002.07790258726,1616380.2974825182
18838.57733424649,79332.04727680635,43561.92348229789,28040.391332208474,117218.82558368753,81547.80077902516,50873.09652753859,62001.851647178686,87580.85247510274,1623415.251680477
21781.742456255335,79713.67218585146,44751.46829885241,24401.66199838439,114999.35026157324,82018.36443753997,51997.36630537568,62588.33089563129,88887.77236035891,1626813.318968668
22026.83523460559,78413.28436865633,43684.348134244,24736.321463212258,116245.15601959752,80961.38670913587,55653.6817585532,63786.49424590186,88677.93292428972,1633352.49969099
21528.680395359672,78848.11160290417,41058.61843818293,25539.251632650696,116309.5969629729,81611.48177309323,55293.15583240182,62477.819586452155,89656.08177250682,1644770.436872319
20574.604669171968,79033.43607228895,42564.39001159941,25480.473285477332,115048.64591319486,81634.42193242729,55320.254404152845,61856.04430672095,91383.85353163826,1649637.265155902
22306.89454736668,79320.61918130166,42525.463071840815,24305.350081169854,118215.82955265387,79929.65891718116,53071.714492539686,63638.71969720978,91098.35679635621,1661393.7017341182
21625.432819251902,80049.43897057504,42062.04706864769,26536.382511029035,122129.43866878415,77725.89093870248,53952.512774081304,62287.335674024,90832.76662188159,1672520.355051459
19651.400349759384,82188.89209205046,43558.90283602317,29148.928107105272,128393.53521736553,78388.7278348541,54942.413505789096,59960.91686003401,91597.40487936596,1690006.3067286254
20319.724521236665,78661.34873630106,44789.05293789126,30754.589000354885,128132.95979046094,82622.06042203266,51067.3032673913,61689.278217481224,90498.27589969426,1701417.0320676612
18548.707052951966,73453.64453474402,47852.358933770694,29164.686790288295,128746.75840876588,80566.98475816795,50584.14794175056,64282.90923938278,88673.92956377783,1703369.6685945727
16180.937233638446,73161.66429043502,52066.187613894355,26801.88627802234,128012.3162720611,78778.91619613007,49185.22535605987,66051.21406727756,88450.47457859752,1713249.3579773817
15175.362680094977,76364.14681470633,52885.13724679307,26229.243712810203,129368.64296070427,75251.63352623058,47477.9690803196,66976.2241597671,88080.93018237322,1729616.8295755344
17739.649605980154,73736.31006435264,54587.9022500706,26392.951518408543,130715.64112367727,73147.29807492449,45888.81724637304,68112.86956855182,85601.32729610265,1730897.484151925
14463.747626655992,72613.9717022707,57171.57779886638,24895.191194669274,132692.51858450027,70540.32996436428,43712.049400033204,66591.34804987784,84759.78568916554,1714034.6454093403
10813.627767881831,72911.34972837004,56482.8984429205,23169.178024344088,132528.40619628792,70521.77489466341,41614.31989749607,66429.19689190769,82911.5919135452,1682088.13899088
8226.231574068677,70884.24149996972,56035.31856103259,22266.989567819364,127974.98979109153,68133.57075210633,38209.77858181716,64442.415017035404,82837.84311064561,1671718.9589683209
6488.755755828427,69828.19097928988,59866.600380727294,19916.11007096068,126528.93780406614,67163.44806669884,35523.31546453511,62414.46572718551,81483.89688501501,1677571.5639119758
6362.514232340325,69140.59413930228,62494.468207173886,22218.121994985668,126048.48510135296,66642.6245556085,33821.99076670837,64447.56148220009,79939.43382576661,1688380.5984558302
8143.127380399664,71200.56632388044,65077.521607155264,21382.499640199985,122771.94951449159,62904.26149120381,33165.3712231168,66435.564111117,78934.58227525867,1715613.2430006452
9251.995026020402,73757.69974389655,66310.73285140166,19876.82912395635,122834.16495135373,61315.4478379822,34259.97355574145,65886.10800227859,78950.32575489652,1727003.2524497015
7880.0590870169735,73065.76229070955,69739.02018086756,18073.38701883367,125243.21675390103,63157.262487637425,35822.41432177296,65506.7611550292,82684.64384902663,1734188.109392613
7968.104673883697,71631.51208447729,71886.06996632226,15443.8700764146,130783.50266587907,64428.72100191627,37102.91147708281,64159.452516907804,83340.55136080981,1745003.0556629417
8248.687945312857,73607.07851659489,73939.18851007867,19258.211442043856,131097.87123722065,66672.14340488195,36868.74548941187,62521.84449362047,82752.16493226189,1755367.9517938434
8930.282561567523,75843.439546305,76818.38475187967,18162.66664254679,129990.31653523278,69057.54998708755,37259.58166564835,62597.08201707998,83408.39359772463,1770561.7723734411
9899.101541987482,76950.88271086245,78197.19187268746,16291.202905494705,127682.72270314896,70577.7543794121,35868.582169233974,64570.947694340524,84810.57739639434,1780524.5804838582
7105.7024149796725,77858.53999057935,79508.31148174427,17744.63890129307,127476.05980737806,71941.33994197435,35165.26022424063,64868.092037166316,85593.3454576738,1790123.9492517547
7794.198932565363,80694.84805298068,82124.68583389453,19253.409002391236,129836.31702844931,75246.38848268223,32741.334702291846,63968.682040354026,86368.07392034748,1786252.1358647838
6663.145766500234,86601.9427809214,82431.30577595833,18267.4315515494,129924.88692400733,74270.06840588611,30148.217791353552,64091.3137982237,85595.58875356066,1786460.755583198
7956.8653549724195,87877.69439586625,84763.80335270466,17764.762360886514,130587.66385635371,74076.20072268898,28542.06324414262,64441.39784938613,86280.97618428143,1791408.6038484448
6183.760724509089,92590.00067338435,85752.72132319176,18071.851355919676,131139.51735176772,71225.99247775978,26753.522675268403,63344.19080321168,86650.47802397264,1800507.5653853777
5681.678433071734,95240.30480264641,87604.62337474333,17766.465740713204,133799.63160771335,71805.54517000727,23015.015603578664,62874.73576054266,86328.20186654173,1797628.2533848688
4725.545669958434,97012.84211048973,87935.41924158891,16799.463741754,133101.23685951933,70089.20225655449,18407.648730812012,61569.3847354771,85495.6467194176,1784376.9544732047
2914.7592256894723,95224.48948820647,87531.26090366904,18717.190854099146,131520.00472609274,70570.3492873999,14254.613265570524,60150.3662383277,85757.65962417088,1755536.0088230078
3116.9792204071305,94238.0370584695,87253.12580377827,17598.56983506921,131829.49572643454,72436.49080311968,12615.376256852009,61250.08612369275,84218.67690905723,1721224.8064800377
2603.638101948112,93032.24262063409,88092.4990563306,16323.219533312378,128517.09982762291,73376.67533344506,12546.976049741024,60834.433342252196,81554.71281341088,1677325.2028599866
1573.4624189522847,91466.2633868475,88639.72699928659,15219.779491263515,126156.72303794336,73256.10788784514,11299.348065972526,57188.10942342563,81546.52781209162,1630825.4766400116
