Cpt_1,Cpt_2,Cpt_3,Cpt_4,Cpt_5,Cpt_6,Cpt_7,Cpt_8,Cpt_9,Cpt_GLOBAL
74090.33364106125,77207.28366503151,14468.229497953047,60273.636360140335,26505.319760616152,25975.76724062389,12236.550201761858,27983.742235429163,39875.12250852572,1404530.2196651932
73281.65431428385,63913.90742228421,10990.804299503907,71641.57854183982,26078.02826849182,20302.881691163024,11736.172452225514,37301.86667738857,24707.018051555864,1333210.4456798288
65398.582663240406,56841.50924813045,10001.542794486095,61300.6903952598,24084.803768430815,16883.805631845073,12334.529210825876,39155.77259715409,20108.494683843517,1273782.9451286462
62064.26592259123,68998.38039432003,6687.572482237473,45961.410340747185,26081.06793323612,15487.308077583533,4426.584826705911,26416.56813340064,26784.29751606975,1232603.796419088
62473.486871610774,55345.22810131497,10821.170175417757,32062.67296248491,28863.380450715187,15921.28384172012,5465.309050110972,29185.609993144,28359.04795335682,1219260.6438256467
63164.31213697706,51279.46031579309,7640.343902654534,35614.043264865824,30627.952662515465,21852.89949194571,9393.06176745953,28211.731254036873,27477.37347004848,1199530.083188218
57010.67730240503,53627.635408833965,11238.200771108242,36255.98507436722,30374.053602538945,27007.552801061865,10133.775173431513,27085.454583544684,27635.046865698114,1185653.2802180229
44796.24354394972,31344.317191262944,16294.280080433853,25310.12127234775,24233.51364927987,22047.384118345948,9079.484913775239,23853.049395217186,26529.11309516216,1063699.8619512888
24059.411595915437,28428.747830216827,11677.002082487368,13801.12559817163,20328.098043653794,31540.762044364077,6789.541861754595,22651.914994958806,26333.119051918184,926124.5728843153
34584.06134405458,16126.147775124593,13761.237850131674,14922.362793963455,15460.02794818582,21924.599589964495,5602.7935987076835,14875.59416727459,25592.30788118438,845956.6005790213
29867.092760979933,22111.643010772696,9394.861589983251,9028.488236524237,9177.68059629672,15321.145006248105,7672.789048208896,17537.315588503236,22790.636095692298,809174.3177086917
26120.78942725238,13017.716004837235,10345.507422590808,7447.344131012555,12155.287255657273,12046.098790315382,11557.832780309664,13691.693876624644,31372.656542468856,735250.8471202087
