Cpt_1,Cpt_2,Cpt_3,Cpt_4,Cpt_5,Cpt_6,Cpt_7,Cpt_8,Cpt_9,Cpt_GLOBAL
174205.18791340844,180543.5470855644,189468.27474741795,170440.6608167214,289314.2910239706,206921.46415970215,189346.03995526556,194517.23671661958,220405.72932172575,3986634.1057949145
165314.8306921789,203280.35139506837,167061.05816308793,169095.72906014623,255286.86257469642,212901.5026197529,180320.25895133795,225947.87826762613,219994.52345001782,4058390.8450272423
168280.37258771906,195696.59602356883,176100.79824280154,167583.4168577478,260991.7179003363,216793.83650488895,181498.03521216655,215892.27614944623,238338.0523473679,4031240.455592765
189253.73774305903,210674.37710778223,199224.586965007,176289.14692445926,252388.02142683315,201828.54910245162,200147.83579653603,194275.7878259093,245922.95489534579,4095925.776939061
160897.79367406428,213608.3714923556,194124.07843368757,177150.54355136183,236142.21701241873,173388.63472475196,197422.0772547466,171816.31353876024,211709.73249035297,3941035.2596073267
166734.9908230404,212651.57637115082,184899.0441189344,178833.07115276362,232259.80747467582,147107.44741134634,179473.54729303016,150749.2577656111,204561.60409044716,3777872.83632796
151535.78940910788,199961.45781823894,160435.79967713938,163351.2782382298,225498.0418322321,162390.00390132278,170378.45295178783,133773.31844983317,185333.0896881012,3612872.7976844963
148538.70989976506,212576.22000463956,167227.78809832653,145594.90879858064,209752.7888737699,172389.13273258816,176502.4773345345,155187.05656755588,175437.9370023431,3628951.4489121395
163154.69954896104,202078.3369094533,183625.11093210324,158432.74811507098,262553.1499507919,169238.63274579428,206512.00293803777,190550.75825285987,191697.7347808591,3763472.6491495823
152869.12387341805,194358.1582121295,181648.5777164907,171228.8705056197,239565.27191437886,203130.24083949922,181372.637207832,139284.89785786104,199402.36550206633,3774970.508460239
163079.54960038693,197952.7425169958,159870.41648563877,190420.93873216902,217300.36231728588,222548.6950591722,178149.180890543,137036.12126457723,178024.58350575174,3725239.525628047
184634.8041716423,201962.24973741145,184222.3091494041,159915.8407610954,207832.29730543288,195415.7446200992,190519.9782954503,156033.90471422777,187901.75613469686,3749643.2422993276
171538.15358817414,171772.45238165106,170756.6171047672,151958.57940556697,202343.5590448886,150686.6860936453,178793.59406627138,168370.63646310693,180307.00228004382,3580914.2425240655
177230.3403407866,142131.4604289373,167024.40989134228,159030.8632880355,209240.90074030537,130925.98155882262,167458.17971510044,146861.697130804,134986.14660330166,3491095.386602972
176108.1248629265,133159.1714947583,155760.20995755467,171084.82781726719,172725.19488630374,167579.54768164357,179301.35663868758,138519.40519967556,168851.2767828838,3445562.4164907406
159744.8426270195,130029.9115631067,166824.8464694317,155271.50733683092,171667.89778028333,164863.02747195945,172070.13920893063,119312.47588879503,176472.62574141656,3442619.0543500367
160639.66912089745,115965.36914122854,169098.81936002613,170306.34120341454,127677.90119285004,157663.39675986828,165892.53584548793,159349.0197363136,172926.84137527758,3357669.5398521055
161295.7467579032,81749.1122003975,130409.9099255988,161620.75148873043,101657.96186970503,146482.97492443695,155350.97467589,152567.68427984967,181526.24042641598,3177729.617903036
144272.24056442492,73023.09731078996,122994.01064408566,148433.00114648734,85494.0703898452,142350.45386929795,156715.00490104427,120745.07366602535,162676.8395691569,3006772.343596759
139244.2720977746,86361.75949153774,123177.35552300996,135265.43749091437,73302.17198464209,97005.17255096699,174952.61858530232,133521.93729420964,154673.1456273765,2873167.541566646
159073.96757158005,62848.88010441177,102500.1251293251,114674.27746014892,78020.04434901409,86546.11645646686,123551.5950674323,111169.69536123595,142317.59429028557,2686638.4666074505
133994.95314421516,71931.25841266244,105567.7300268008,109405.28987984356,137907.22524947,84872.89297605402,129904.23689928223,96143.85723949289,149609.2435196775,2415273.3001083056
117602.10733480472,72278.31104827339,106808.94319494141,83485.04556317876,146526.59672539556,82053.80317697178,120135.58739492219,123920.80981719606,101885.57160008233,2215365.397828264
81889.17101464703,78191.33247341093,92882.62863640036,78729.16191629863,120118.45456937143,91199.74139682604,106935.26354914778,119844.46387506631,79626.96742075778,1986316.6837268313
90265.22552496233,67876.68880442815,90101.43006553217,54385.48135797763,90485.78249581142,100572.97282690878,135985.60104523244,112783.83567284877,93672.6137298875,1968656.5388125882
85718.19846326463,60643.8834266115,81778.90061742617,54030.74368961217,70517.56236825185,110173.88868418317,113999.16269320511,107786.7182836752,117398.27731088796,1872328.4342600675
74466.91659229736,57956.548056072555,55252.92526733014,44295.3812673706,84547.28030944061,124811.48803521616,97057.97843888456,106997.9551869357,107406.11258503854,1799258.3914936048
66403.46891070485,88962.06011774977,63059.17662017071,59099.119965062535,85490.24709770444,97892.86698415093,82226.87840393723,77298.31617341726,109237.36220680198,1746162.080228402
87886.48806050794,39008.348613647424,57726.18946166678,58706.96067279718,90597.97773952116,101915.11049468123,72581.09709792607,56652.76200344118,106190.53974334717,1664658.8497974563
78585.71748739005,54322.599971699834,57064.79961043321,46478.55448237761,89405.73992395695,110232.56319524422,80578.48286320744,54787.957995052304,70845.90829458996,1637948.9642417815
82680.33979588837,65822.40333946713,72399.67469811485,50407.071196782614,113151.57104622142,88161.65628949169,73600.7248182846,70708.47191856845,67527.65857637225,1651761.8260691876
77028.7207843331,79953.86908417274,78681.23293776611,66532.01201908356,128036.86414774689,85967.36815348052,91313.12052151706,57193.913846589356,72027.04620487476,1724927.290903083
84820.62051118352,88279.28866067431,89223.59208908168,77611.14595926175,164334.8411231795,86222.18175295045,81958.06778303803,53465.30630979375,63577.14487523846,1777060.0941911337
88468.90083660558,105544.13358617901,79884.45035551627,70816.1264354814,192638.7355830062,78506.82622476498,84074.76834704829,61453.93355906074,55174.525626375806,1787446.8836552054
91538.81017752925,85115.02744448555,73097.49871023496,66065.30384449476,161684.4177879097,76189.66567104052,86862.05544662257,63222.73820070892,54788.32991478637,1788612.1613457233
87610.22680656564,57006.80955167828,75108.80995525017,50247.06879557492,140873.91954967118,71833.07070358252,89754.9978724695,93611.9228212049,64259.34654244305,1702358.8109164834
66177.344062407,50135.54248904927,56404.13161125915,57883.622558473464,159733.3069989906,79971.80532338869,78387.44392924616,60881.42364810097,67532.93589352032,1522769.4315503652
59839.678894215125,54536.2818315433,50926.27495510531,59285.82522413208,145882.98264804782,69534.4998243064,59871.02462664347,42676.83347188028,54315.92747862889,1334889.3841106487
37556.471885114384,32302.017966892756,51578.04275667857,40443.65166153921,120319.93316426082,75199.43094819477,55306.04490678446,55703.307176204726,59041.42305264625,1197410.3412548096
40201.8638552961,33777.74625556042,37449.3394176764,57132.12045273918,105930.8878021115,84687.66078026275,82032.82479296859,77087.77792602497,101735.85560845293,1427044.2176109473
70727.72722162896,30394.073299565443,55837.64468696195,74133.75063270281,101838.60606677082,94155.22800490886,90009.82891947159,77546.46252837435,96367.04300096008,1596850.315609341
70499.35594348959,14950.893211838898,46624.46167904071,86702.35573506446,117432.15118654919,126665.73488603692,81412.65242527693,68046.66957658473,81878.69143497616,1669124.4726721782
69677.03069201982,21500.495725722376,28601.28327345176,65121.953184016245,75428.93824456654,148185.70525922306,103908.6211877218,66772.38000111369,84087.63321272876,1628932.4769393895
72584.53282052993,25561.673484703537,26869.072210920673,40925.413227601144,33362.08772534844,112339.12343942758,92048.88494160552,69060.30264668814,96351.32511163961,1433863.0625039567
59161.66685650188,16150.807741833312,28303.14493281481,40018.624777402096,34326.466951502334,59241.11663795894,95515.22635634836,76629.87971830471,101355.41623418295,1355217.420647864
39870.09221550016,13701.257254086539,21910.16413668404,42850.04450807549,34130.14461299745,47470.17965017118,89035.79511750581,71038.7800116739,71910.41732033821,1256343.0470399738
53078.88315254985,12881.035350104974,26385.620871128067,39847.33775229159,28028.151541547737,44764.551077032986,79791.66366506417,93809.02794538997,79478.16943921747,1257631.2760235863
47642.1416072448,10124.64260372673,37571.613249517904,35118.87429076192,20593.245693743218,46175.29994405444,80218.44229956642,73604.08874412367,77859.27038572876,1246427.2994794657
61668.39818665437,18797.488011063062,21602.122825885446,32489.71694526675,29252.3821895866,51003.20823387198,67309.28912683231,50737.85097143124,58758.75019958447,1195963.2847457821
50260.263923795115,17614.805446897346,22546.924767805405,42549.71998841955,8477.686068875162,33897.52636866708,76386.42882469165,51938.15856168409,64302.8936999582,1108157.960880025
38691.49965544397,11911.927416086954,16963.641922230247,35371.968136962205,12044.086042646657,23994.263632183905,62171.134225285336,35030.15761481335,62977.55287089826,971133.6489911698
35264.41928222008,27032.78864156628,18178.357696332605,33931.10110546316,39823.84333995948,19225.752994917442,54991.21273905724,22861.238759316675,30441.71210920058,956470.6711704056
49722.02445310265,29566.959853295088,32621.781069831046,45977.052897625224,29826.424069677738,36649.41869053606,57304.61954463005,35299.83069378489,43257.156990033815,1022366.3576464748
49298.62163948562,39805.49928078295,20432.246754417396,21577.587573902852,30272.834634912804,29921.22410293857,58014.641801581965,28037.76845120901,35634.853932667465,916673.9348399712
41601.671689754476,21132.5825076456,37746.48138660181,33769.955159265955,26810.443003789453,37281.432152228954,35251.81396789524,31865.590827022756,40401.19353480804,839747.1237975413
35583.13956721608,23612.845111411218,31078.692101924993,30559.300743868043,32710.50246248946,29287.47780249446,28806.582178237146,15244.790600651795,31906.690346241183,695218.1054819025
24510.09776296235,29960.4938589087,25863.642559684315,21312.185841676353,21152.68364876368,32999.16490149957,18016.93666080274,34160.54620894503,22739.594590374425,652027.5125885964
25139.00527226839,17867.83970884528,31184.64826279291,12463.747626645667,41883.61144141773,33662.71605795433,20830.220265831256,27353.311249907605,19582.35492404735,520965.75508385926
20810.463528269793,11026.795234225756,11683.352475304242,13837.350034812582,35370.670902911974,31623.46832598943,24757.88693965299,29243.08058254029,24985.892835545998,393760.1111194023
14092.338710175018,21043.745222887417,11306.451198508896,24046.763513962906,20641.98474823643,17932.523878399268,29257.975730054102,24212.386860956918,31113.928424656784,366677.8263131935
